date,bonds,bonds_global_gov,bonds_global,bonds_em_hc,bonds_em_local,equities_ch,equities_global_dev,equities_em,equities_global_sc,private_equity,infrastructure,ils,gold
31.01.78,0.010993944,-0.003292233,-0.01455595,-0.018140886,-0.017877215,0.051033879,-0.032217536,-0.032747944,,-0.032217536,,,0.059391864
28.02.78,0.015177838,-0.004337214,-0.006715779,-0.008144801,-0.077414471,-0.058889849,-0.082887556,-0.086525193,,-0.082887556,,,-0.043737655
31.03.78,0.000428178,0.003825594,0.001261921,0.022084739,0.058407835,0.01330617,0.070287899,0.067927676,,0.070287899,,,0.018885357
30.04.78,0.008396668,-0.003792576,0.003679664,0.018185156,0.05530422,-0.045734911,0.081734566,0.078565833,,0.081734566,,,-0.027593889
31.05.78,-0.002064084,-0.006461108,-0.012113281,0.00079462,-0.012664919,0.014868378,-0.006053187,-0.006071582,,-0.006053187,,,0.055218344
30.06.78,0.008390453,-0.002450291,-0.007337795,0.00150693,-0.006271323,0.01176991,-0.012893045,-0.012976882,,-0.012893045,,,-0.030020879
31.07.78,0.004045669,-0.003734681,-0.003017646,0.031679815,-0.01649284,-0.007199867,0.006536698,0.006515427,,0.006536698,,,0.025575074
31.08.78,0.00648216,0.007516223,-0.001166399,0.012954131,-0.0373828,0.005637023,-0.031630837,-0.032141898,,-0.031630837,,,-0.014585283
30.09.78,0.006440747,0.00076949,0.005121954,0.003331854,-0.044421849,-0.031591726,-0.043254788,-0.044218159,,-0.043254788,,,-0.017378275
31.10.78,0.013797689,-0.006107945,-0.013476861,-0.015651472,-0.030406489,-0.013667482,-0.051919876,-0.053316261,,-0.051919876,,,0.076204977
30.11.78,0.005034935,-0.006955057,0.003326707,-0.025029758,0.11903267,0.029318575,0.120253728,0.113555203,,0.120253728,,,-0.078315448
31.12.78,0.002521818,-0.006384444,-0.008336989,0.008941509,-0.043720504,0.024024915,-0.035682143,-0.036334311,,-0.035682143,,,0.086133994
31.01.79,-0.002441607,-0.00475183,-0.002427163,0.006123446,0.058493426,0.111703133,0.078890703,0.075933386,,0.078890703,,,0.082966472
28.02.79,0.004445234,-0.005057059,-0.015704912,-0.01565739,-0.025228697,-0.02167787,-0.036335748,-0.037012332,,-0.036335748,,,0.053701413
31.03.79,-0.006102445,0.000805181,3.10E-05,0.017451306,0.039118028,0.025261862,0.059444858,0.057745052,,0.059444858,,,-0.03003485
30.04.79,0.003296022,-0.006562649,-0.001548334,-0.007613534,0.011298006,0.007949913,0.017610986,0.01745771,,0.017610986,,,0.039135649
31.05.79,0.004521234,-0.004546349,-0.008023705,-0.01408811,-0.006862123,-0.042051938,-0.016421755,-0.016558087,,-0.016421755,,,0.112520559
30.06.79,-0.013987489,0.00167323,0.004904575,0.012218301,-0.016516665,-0.001604791,-0.011211169,-0.011274487,,-0.011211169,,,-0.030375492
31.07.79,0.000428178,0.003714002,-0.001741526,0.001894078,0.015857059,0.011951594,0.012081306,0.012008909,,0.012081306,,,0.069385507
31.08.79,0.001684461,-0.004107815,-0.007924151,0.014409096,0.018110059,0.02422634,0.038584767,0.037858985,,0.038584767,,,0.05834162
30.09.79,0.003530216,-0.009616129,-0.008681689,0.002653859,-0.054157092,0.016490256,-0.040732148,-0.04158494,,-0.040732148,,,0.166683717
31.10.79,-0.003180175,-0.037013276,-0.037431631,-0.059417805,0.004018603,-0.030018079,-0.008179415,-0.00821305,,-0.008179415,,,0.02873937
30.11.79,-0.023647457,-0.019491609,-0.023298177,0.001362742,-0.028094479,-0.011120261,-0.006852633,-0.00687622,,-0.006852633,,,0.046013775
31.12.79,0.003361012,0.007710925,0.004384559,0.013630212,0.023918223,0.009187273,0.024979012,0.024672136,,0.024979012,,,0.205575452
31.01.80,-0.022839042,-0.006131834,-0.002814865,0.023832912,0.060396031,0.031914785,0.091066144,0.087155332,,0.091066144,,,0.270777064
29.02.80,-0.010349358,-0.05164248,-0.041607099,-0.028665918,0.010346701,-0.029257577,0.040495094,0.039696652,,0.040495094,,,0.013207811
31.03.80,-0.018138942,-0.019339157,-0.014118959,-0.066995464,0.016944223,-0.087714445,-0.028086345,-0.02848831,,-0.028086345,,,-0.16917226
30.04.80,0.011711621,0.035778901,0.032657144,0.04571194,-0.03960186,0.029137932,-0.039640013,-0.040447078,,-0.039640013,,,-0.058729049
31.05.80,0.012795913,0.059188643,0.059424233,0.051482754,0.063772975,0.001131699,0.044088058,0.043143833,,0.044088058,,,0.027015793
30.06.80,0.009813903,0.018113562,0.024658619,0.031818012,0.020711177,0.043489225,0.031370885,0.030888874,,0.031370885,,,0.181942823
31.07.80,0.01091894,-0.009307574,-0.007478685,0.009608318,0.022121383,0.016721171,0.045326028,0.044328825,,0.045326028,,,-0.049048611
31.08.80,-0.011934683,-0.02241351,-0.023436193,-0.002686048,0.006389234,0.006779354,0.020457415,0.020250973,,0.020457415,,,0.026978628
30.09.80,0.004050121,-0.009607131,-0.013512811,0.008079525,0.019351714,-0.000250122,0.033817758,0.033258511,,0.033817758,,,0.057208445
31.10.80,0.014486399,-0.000521229,0.002553245,0.011512822,0.052764607,0.007813332,0.066659448,0.064531754,,0.066659448,,,-0.023638011
30.11.80,0.004483675,-0.027319882,-0.025089433,0.00361759,0.023292556,0.000384222,0.060844552,0.059065338,,0.060844552,,,0.002222996
31.12.80,0.000977811,0.010352993,0.018637128,-0.009952209,0.027008282,0.012623868,-0.00011155,-0.000111552,,-0.000111552,,,-0.028800302
31.01.81,0.000443167,0.002826018,0.012449963,-0.017431112,0.070585401,-0.03133816,0.05587845,0.054373074,,0.05587845,,,-0.069494466
28.02.81,-0.019755322,-0.013537546,-0.017668324,-0.009242605,0.009666467,0.016553126,0.021240411,0.021017977,,0.021240411,,,-0.018209012
31.03.81,-0.011088463,0.021529317,0.022367505,0.026154699,0.01040965,0.001758652,0.015024925,0.014913169,,0.015024925,,,0.028149662
30.04.81,0.003981691,-0.019684425,-0.016538749,-0.011908678,0.03576529,-0.026265257,0.052022219,0.050714235,,0.052022219,,,-0.013058378
31.05.81,-0.016331354,0.006036109,0.001412721,-0.009352306,0.01475954,-0.033337553,0.008428035,0.008392717,,0.008428035,,,0.019831296
30.06.81,0.01773158,0.000704962,0.002692266,-0.003250069,-0.017757134,0.03166512,-0.014401476,-0.014506184,,-0.014401476,,,-0.131750814
31.07.81,0.010873028,-0.016291945,-0.016977016,-0.019283951,0.024220952,0.002689995,0.03295881,0.032427315,,0.03295881,,,0.000380429
31.08.81,-0.014033427,-0.012768278,-0.015538497,-0.019469897,-0.014648495,-0.039486134,-0.026212132,-0.026561794,,-0.026212132,,,0.03904467
30.09.81,-0.011311437,-0.003122596,-0.014447645,-0.042165883,-0.106853849,-0.074110268,-0.141744518,-0.15285346,,-0.141744518,,,-0.068322149
31.10.81,0.012843613,0.035014683,0.02779201,0.030697652,-0.038253896,0.003432142,-0.043565176,-0.044542632,,-0.043565176,,,-0.080022731
30.11.81,0.028393347,0.059649413,0.062515548,0.065395544,0.047210472,0.054725506,0.03977234,0.039001785,,0.03977234,,,-0.063504287
31.12.81,0.014801431,-0.014567558,-0.015846794,-0.018323225,-0.004811767,0.004221008,-0.003747319,-0.003754358,,-0.003747319,,,-0.025319283
31.01.82,0.002210313,0.007795712,0.007682739,-0.004674247,0.018357219,-0.016180955,0.012804992,0.012723701,,0.012804992,,,-0.000416774
28.02.82,0.001113376,0.01268199,0.006495972,-0.025852426,-0.004625721,-0.003365335,-0.035865255,-0.036524217,,-0.035865255,,,-0.040202352
31.03.82,0.024993211,0.01265111,0.016776499,-0.00972682,0.008563852,0.012924772,-0.006152559,-0.006171564,,-0.006152559,,,-0.10450441
30.04.82,0.010004872,0.0106159,0.014496583,0.026026608,0.055667433,0.013479777,0.064413351,0.062423803,,0.064413351,,,0.134654608
31.05.82,0.011672895,0.004178751,0.008386787,-0.01433044,0.010655181,-0.013986804,-0.00308845,-0.003093229,,-0.00308845,,,-0.083306933
30.06.82,-0.014389365,-0.017676459,-0.017834428,-0.034831789,0.006755698,-0.042738595,-0.00117815,-0.001178845,,-0.00117815,,,0.019771368
31.07.82,0.022674662,0.025758765,0.024461906,0.002562532,0.009115003,0.004310545,-0.012068074,-0.012141485,,-0.012068074,,,0.076683764
31.08.82,0.01914179,0.032836481,0.037567161,0.049343245,0.074590373,0.026176463,0.094948434,0.09070727,,0.094948434,,,0.202065156
30.09.82,0.016142113,0.020127755,0.018404575,0.009717252,0.030103583,0.01012668,0.023856864,0.023576736,,0.023856864,,,-0.017915599
31.10.82,0.010754303,0.031698237,0.035457748,0.048033671,0.065261417,0.061671401,0.08670851,0.083153412,,0.08670851,,,0.079828625
30.11.82,0.004767933,0.001696787,-0.002603475,0.025038327,0.001669995,0.035902019,0.013582493,0.013491078,,0.013582493,,,-0.009306557
31.12.82,0.007712672,0.019793178,0.011577862,0.030104659,-0.012953622,0.054496653,-0.011295441,-0.011359719,,-0.011295441,,,-0.009285468
31.01.83,0.00291727,-0.011034236,-0.013293994,0.003032243,0.005159335,0.020401751,0.026562462,0.026215805,,0.026562462,,,0.093430568
28.02.83,0.003518802,0.018274433,0.022041942,0.017322423,0.047019999,0.033389038,0.044433545,0.043474676,,0.044433545,,,-0.179216085
31.03.83,-0.010098897,-0.000493653,0.012528687,0.015312429,0.029890706,0.007916092,0.0486648,0.047517736,,0.0486648,,,0.027341471
30.04.83,0.006062251,0.013330326,0.010586895,0.040206452,0.039324379,0.044000964,0.063769612,0.061818837,,0.063769612,,,0.02648942
31.05.83,-0.001619468,-0.007655132,-0.014526838,-0.010174121,0.007590039,-0.028806307,0.00542349,0.005408836,,0.00542349,,,0.033542875
30.06.83,-0.000940783,0.000785018,0.000449356,0.014464367,0.014512322,0.020195367,0.030324203,0.029873513,,0.030324203,,,-0.052156191
31.07.83,0.007329813,-0.013838687,-0.017590098,-0.017508609,-0.000883037,0.037853483,-0.00033708,-0.000337137,,-0.00033708,,,0.031247067
31.08.83,-0.007943306,0.002651523,0.006851413,0.002119191,0.029058606,-0.027070553,0.032811964,0.032285144,,0.032811964,,,0.007660888
30.09.83,0.005098185,0.023028598,0.021524522,0.019614486,-0.000266386,0.006681595,-0.009112155,-0.009153924,,-0.009112155,,,-0.05251758
31.10.83,0.009746402,0.001431107,-0.00024305,-0.006969236,0.006726355,0.0392032,-0.00224757,-0.0022501,,-0.00224757,,,-0.049629628
30.11.83,0.002665158,0.008501376,0.002244625,0.01521096,0.02734512,0.046825968,0.035802049,0.035176053,,0.035802049,,,0.067401772
31.12.83,0.009697398,0.000980695,0.012970577,0.004841382,0.017631113,0.059159628,0.02283511,0.022578291,,0.02283511,,,-0.048270152
31.01.84,0.005527505,0.007459374,0.009578658,0.005659201,0.039798904,-0.001714747,0.043368733,0.042454645,,0.043368733,,,0.010595967
29.02.84,0.000222105,-0.003535055,-0.0072004,-0.012180325,-0.038244872,-0.023263319,-0.053302476,-0.054775642,,-0.053302476,,,0.014514223
31.03.84,0.004378593,-0.002100683,-0.000995841,0.020015274,0.019711441,0.004923661,0.03986366,0.039089609,,0.03986366,,,-0.022203807
30.04.84,-0.001485803,-0.004742356,0.002357371,-0.006780498,0.037412394,0.035842216,0.040786674,0.039976845,,0.040786674,,,0.009747559
31.05.84,-0.003725655,-0.024129971,-0.027779345,-0.052013321,-0.044052811,-0.044008583,-0.06859348,-0.071059448,,-0.06859348,,,0.028389861
30.06.84,0.008619304,0.005199233,0.008470032,0.004091793,0.03615668,-0.001811432,0.04078643,0.03997661,,0.04078643,,,0.001103344
31.07.84,-0.003088144,0.016866564,0.02594219,-0.011902611,0.040253392,-0.01099797,0.018338296,0.018172177,,0.018338296,,,-0.032624902
31.08.84,0.007483759,0.016433027,0.028841984,0.055593984,0.04193928,0.048630513,0.07883025,0.075877353,,0.07883025,,,-0.003307526
30.09.84,0.001624745,0.015014777,0.019924874,0.002972774,0.046000538,0.014272691,0.041929668,0.041074444,,0.041929668,,,0.031230843
31.10.84,0.002241859,0.024496742,0.0292814,0.015325675,0.010702477,0.009088652,0.002356671,0.002353898,,0.002356671,,,-0.039174701
30.11.84,0.006329708,0.01571453,0.02581865,0.004258852,0.028568776,0.008705601,0.020180169,0.019979248,,0.020180169,,,0.009528053
31.12.84,0.004556429,0.004923085,0.014393639,0.011392035,0.029173453,0.019243649,0.040294472,0.03950382,,0.040294472,,,-0.044436954
31.01.85,0.005711049,0.011143411,0.011734345,0.031781954,0.060965891,0.061508479,0.085475034,0.08201771,,0.085475034,,,0.020130996
28.02.85,-0.005936586,-0.017740284,-0.015868546,-0.008989942,0.051015337,0.007284309,0.070622141,0.06823992,,0.070622141,,,0.002167799
31.03.85,0.002349212,0.014719474,0.021620712,0.023608484,-0.058524587,-0.01016309,-0.058457039,-0.060235301,,-0.058457039,,,0.039869415
30.04.85,0.008152954,0.013289178,0.014180324,0.004155204,0.013291118,0.043486376,-0.001618479,-0.00161979,,-0.001618479,,,-0.023663102
31.05.85,0.008685044,0.030797794,0.038837899,0.039906276,0.036015493,0.024878419,0.042656071,0.041771372,,0.042656071,,,-0.031962677
30.06.85,0.001661409,0.008655744,0.015538603,0.012487625,0.004878496,0.070133947,0.003826565,0.003819262,,0.003826565,,,-0.002465295
31.07.85,0.00227765,0.001414217,-0.005219021,0.010205573,-0.070586882,0.026340181,-0.073845682,-0.076714408,,-0.073845682,,,-0.067382114
31.08.85,0.009258432,0.01055681,0.013678064,0.008147251,0.0116052,0.05381168,0.010452917,0.010398663,,0.010452917,,,0.019182937
30.09.85,0.006292529,0.006737652,0.004651522,0.005899414,-0.026837946,-0.051265118,-0.041487282,-0.042372448,,-0.041487282,,,-0.070731322
31.10.85,0.003933919,0.001903567,-0.007639166,0.026588389,0.012524085,0.111269539,0.032527995,0.03201016,,0.032527995,,,-0.025138642
30.11.85,0.009758665,0.014838453,0.024977516,0.034025755,0.013209079,0.072211782,0.022614693,0.022362772,,0.022614693,,,-0.031818992
31.12.85,0.010282516,0.018320326,0.024257097,0.030981226,0.023059561,0.086989255,0.036594142,0.035940476,,0.036594142,,,-0.005595681
31.01.86,0.009630139,0.001023369,0.000311903,0.006442376,-0.000118405,-0.047148108,-0.000708451,-0.000708702,,-0.000708451,,,0.054236861
28.02.86,0.009569117,0.032942887,0.043316246,0.059939719,0.001738963,-0.014293947,0.015432201,0.015314336,,0.015432201,,,-0.107184696
31.03.86,0.009508213,0.038125327,0.03532879,0.066253867,0.107282961,0.070510736,0.132622389,0.124535642,,0.132622389,,,0.048128509
30.04.86,-0.000640317,0.004268103,0.00111562,0.014545559,-0.041247695,-0.000531149,-0.043821636,-0.04481081,,-0.043821636,,,-0.067159187
31.05.86,-0.00411645,-0.022738051,-0.017821286,-0.013808448,0.042199751,0.00042122,0.063654305,0.061710437,,0.063654305,,,0.056917526
30.06.86,0.001910458,0.019666532,0.018219236,0.029039418,-0.03288227,-0.020400145,-0.033006423,-0.033563426,,-0.033006423,,,-0.066494712
31.07.86,0.007820738,0.005323309,-0.001393103,0.006030169,-0.050825029,-0.082431996,-0.05872745,-0.060522542,,-0.05872745,,,-0.034648905
31.08.86,0.010135347,0.019138744,0.018085733,0.052574239,0.034222283,0.104078633,0.065720558,0.063651151,,0.065720558,,,0.052966005
30.09.86,0.004736497,-0.018479674,-0.0193753,-0.029596023,-0.026458059,-0.039719632,-0.037175356,-0.037883977,,-0.037175356,,,0.097764703
31.10.86,0.007092537,0.008200879,0.013217937,-0.005180338,0.028091755,0.04975324,0.023244876,0.022978829,,0.023244876,,,-0.013828222
30.11.86,0.005267785,0.006493714,0.001318604,0.023582131,-0.012206752,0.036231582,-0.000611818,-0.000612005,,-0.000611818,,,-0.086914569
31.12.86,0.004055325,0.003761998,0.00630523,0.011090985,-0.000120054,-0.006498293,0.001117156,0.001116532,,0.001117156,,,-0.005261033
31.01.87,0.010596479,0.011746501,0.011045607,0.063540998,0.029496808,-0.028872177,0.070536622,0.068160039,,0.070536622,,,-0.01334397
28.02.87,-0.000230979,0.010259716,0.012433613,0.020597302,0.018984489,-0.036571967,0.027910625,0.027528222,,0.027910625,,,0.008153504
31.03.87,0.001614371,0.001922389,0.001573402,0.030926973,0.023364108,0.019432683,0.043554671,0.042632838,,0.043554671,,,-0.017645759
30.04.87,0.004023003,-0.004182434,0.002048564,0.026079663,0.010720546,-0.0280062,0.036115101,0.035478239,,0.036115101,,,0.088767043
31.05.87,0.001036893,-0.001347696,0.004816816,-0.001158283,0.022469673,-0.014720644,0.025517613,0.025197474,,0.025517613,,,0.018649402
30.06.87,0.005832385,-0.004160206,-0.001249704,-0.003652089,-0.002710648,0.055145886,0.001628013,0.001626689,,0.001628013,,,-0.006209826
31.07.87,0.005206727,-0.012836305,-0.015899973,0.002286616,0.016607079,0.08184336,0.036051005,0.035416376,,0.036051005,,,0.048877576
31.08.87,-0.000182691,-0.006612356,-0.007472999,0.024991075,0.00675483,-0.003037728,0.027103889,0.026743083,,0.027103889,,,-0.050720644
30.09.87,-0.009626812,-0.021181142,-0.032019396,-0.020615653,0.005176672,0.044064057,0.010876774,0.010818048,,0.010876774,,,0.04158441
31.10.87,-0.003168603,0.033478047,0.011679819,-0.069257811,-0.117133665,-0.264829151,-0.226374947,-0.256667951,,-0.226374947,,,-0.050746021
30.11.87,0.014937025,0.005865593,-0.006127035,-0.010471803,-0.055883413,-0.116696451,-0.082512375,-0.086116186,,-0.082512375,,,-0.012370325
31.12.87,0.008536331,0.006516867,0.005804957,0.023209541,-0.011578535,-0.034168177,-0.010439408,-0.010494281,,-0.010439408,,,-0.070295885
31.01.88,0.009554213,0.022508639,0.021521373,0.058482419,0.125173384,0.010393869,0.098751611,0.1637162,,0.098751611,,,0.01445752
29.02.88,0.010836477,0.005957005,0.012521504,0.002598058,0.023907936,0.076780757,0.076869135,0.020856299,,0.076869135,,,-0.054611646
31.03.88,0.006153866,-0.00488438,-0.003377307,0.048927569,0.041391334,-0.035551893,0.010060478,0.082081955,,0.010060478,,,0.049863221
30.04.88,0.007180314,-0.005776276,-0.009019236,0.021675234,0.047281285,0.01606928,0.035156841,0.073842037,,0.035156841,,,0.004285472
31.05.88,-0.003098676,-0.007126334,-0.006597735,0.009364949,0.045993244,0.003270398,0.015440454,0.064845402,,0.015440454,,,0.049695905
30.06.88,0.0014537,0.004883119,-1.58E-05,0.01741979,0.048919849,0.05427816,0.042714037,0.076437654,,0.042714037,,,0.0005396
31.07.88,-0.002909516,-0.004820905,0.001426471,-0.016859313,0.020310897,0.016508826,0.055038707,0.009022405,,0.055038707,,,0.035341503
31.08.88,0.004361106,-0.00606361,-0.009489054,-0.018111132,-0.004216125,-0.007176995,-0.039890022,-0.011539133,,-0.039890022,,,-0.005325
30.09.88,0.003667958,0.016192043,0.013979277,0.038459307,0.044218838,0.032725023,0.04121024,0.061444595,,0.04121024,,,-0.07418528
31.10.88,0.006817444,0.014786963,0.012736095,0.002211583,-0.030847485,0.048315243,0.011423557,-0.059729616,,0.011423557,,,-0.016954586
30.11.88,0.002962116,-0.007796258,-0.010084595,-0.007888301,-0.030228351,-0.013773478,0.002168573,-0.036508908,,0.002168573,,,-0.007794549
31.12.88,0.001144274,0.000821838,0.001028094,0.011655296,0.042498463,0.030850025,0.042727728,0.058899349,,0.042727728,,,0.003013717
31.01.89,-0.010731156,0.004951017,0.005345178,-0.00563848,0.051818717,0.034302416,0.103695562,0.050273959,,0.103695562,,,0.022542661
28.02.89,-0.007445043,-0.010692745,-0.012419066,0.031376219,0.009517115,-0.008383074,-0.03387421,0.045408708,,-0.03387421,,,-0.046237501
31.03.89,-0.002331909,0.002845197,0.00910164,0.049479576,0.113922077,0.058300572,0.062034759,0.16143262,,0.062034759,,,0.056586778
30.04.89,-0.017763851,0.010135253,0.012905585,0.097905286,0.109516029,0.037148626,0.029932154,0.180293163,,0.029932154,,,-0.008339941
31.05.89,-0.015064883,0.009156625,0.011054945,0.009982214,0.016218179,-0.04865172,-0.004935373,0.033095232,,-0.004935373,,,-0.022903654
30.06.89,0.027561971,0.019776705,0.014585892,-0.05132456,-0.067688536,0.124623239,-0.026988808,-0.145533607,,-0.026988808,,,0.014306278
31.07.89,0.002929404,0.019270478,0.018965054,0.041614941,0.01163341,0.077862294,0.065528672,0.019960983,,0.065528672,,,-0.056423644
31.08.89,-0.00214739,-0.010072562,-0.011520441,0.005854829,0.047768446,0.048097335,0.025913699,0.072871357,,0.025913699,,,0.026576359
30.09.89,-0.009918086,-0.001483661,-0.002548372,0.061521138,0.028499656,-0.037933905,-0.012166311,0.078461929,,-0.012166311,,,-0.021794419
31.10.89,-0.006435347,0.011177777,0.006737009,0.01206779,0.005148113,-0.057209744,-0.037897962,0.009027354,,-0.037897962,,,0.01884563
30.11.89,0.001687094,0.002635593,0.005982175,-0.022307685,-0.032341648,0.038191148,0.02449891,-0.062835012,,0.02449891,,,0.068805377
31.12.89,-0.007864258,0.001573976,-0.002772983,0.061154555,0.034714329,0.000748252,0.0014393,0.084816459,,0.0014393,,,-0.047408351
31.01.90,-0.021108697,-0.015647018,-0.019459376,0.00879052,-0.017897967,-0.028177138,-0.071050828,0.006332255,,-0.071050828,,,0.00776889
28.02.90,-0.001941252,-0.006401532,-0.005492816,0.017107513,0.008327281,-0.00533907,-0.050270916,0.030547147,,-0.050270916,,,-0.025789674
31.03.90,0.001430762,0.000945818,0.003808502,-0.066861693,-0.071074131,-0.033456314,-0.057968158,-0.142975961,,-0.057968158,,,-0.098699586
30.04.90,0.00010212,-0.003985114,0.001248309,0.034409909,0.003485862,-0.041877449,-0.042611874,0.040445076,,-0.042611874,,,-0.03124845
31.05.90,0.015200941,0.026334993,0.024822867,0.054628549,0.042749118,0.141099398,0.09099297,0.065736472,,0.09099297,,,-0.026065587
30.06.90,0.019421954,0.010904545,0.011485998,0.022943652,0.015256371,0.006289936,-0.018561618,0.022217343,,-0.018561618,,,-0.04209506
31.07.90,0.007664379,0.009109933,0.00403583,0.048895344,0.008931755,-0.033279107,-0.039018875,0.035461038,,-0.039018875,,,0.006460568
31.08.90,-0.014593042,-0.012753235,-0.022602081,-0.069850553,-0.094447238,-0.143566591,-0.120555431,-0.166856427,,-0.120555431,,,0.010288482
30.09.90,-0.000596125,0.004621131,-0.004136131,-0.061446331,-0.066120461,-0.131601457,-0.111706664,-0.143844414,,-0.111706664,,,0.044657226
31.10.90,0.004462301,0.022274255,0.030254188,0.001777846,0.002760476,0.049905981,0.083150114,-0.028306008,,0.083150114,,,-0.082957719
30.11.90,0.002667854,0.018966487,0.011380013,-0.016560313,-0.023549322,-0.026343886,-0.022825995,-0.060321611,,-0.022825995,,,0.007273583
31.12.90,0.00551074,0.012898932,0.011792408,0.027770211,0.021592174,0.000185396,0.018911613,0.039214757,,0.018911613,,,-0.007519673
31.01.91,0.01866669,0.015658905,0.023028231,0.048726741,0.04039207,0.041185271,0.022440414,0.063831664,,0.022440414,,,-0.058791646
28.02.91,0.020591767,0.010542065,0.018407253,0.079746783,0.132101382,0.119425879,0.152358708,0.191084473,,0.152358708,,,0.044057339
31.03.91,0.006114501,0.00419231,0.003241616,0.023184153,0.100627616,0.044022353,0.065360224,0.133342862,,0.065360224,,,0.073438175
30.04.91,0.010356019,0.010406469,0.004050172,0.011384387,0.008354774,-0.000951082,0.003690591,0.006206258,,0.003690591,,,0.001616632
31.05.91,0.008962869,0.006732761,0.00657954,0.043772716,0.063332015,0.063125364,0.046197083,0.098126423,,0.046197083,,,0.029971687
30.06.91,0.001470724,-0.00210171,-0.004397498,-0.01806007,0.02407939,-0.048819543,-0.013253313,0.013835752,,-0.013253313,,,0.072029935
31.07.91,0.003118124,0.012032261,0.0135592,0.03278344,0.016624956,0.038391809,0.02532445,0.029242924,,0.02532445,,,-0.036346843
31.08.91,0.000823761,0.018894077,0.013885527,0.020802528,0.022279122,0.001279937,-0.001610834,0.022253672,,-0.001610834,,,-0.042110579
30.09.91,0.000731663,0.020285456,0.021811023,-0.008051151,-0.050987201,-0.041264309,-0.026293977,-0.09178753,,-0.026293977,,,-0.031342393
31.10.91,-0.007432932,0.010358364,0.009900496,0.026769604,0.037964247,0.009643374,0.027536822,0.05090951,,0.027536822,,,0.018073125
30.11.91,0.007250066,0.008792761,0.004539173,-0.001883692,-0.020979269,-0.029325393,-0.062080242,-0.034680969,,-0.062080242,,,0.004746842
31.12.91,0.009374358,0.027699389,0.036521046,0.071586442,0.023721294,0.019271102,0.012187076,0.048159237,,0.012187076,,,-0.094882016
31.01.92,0.01999977,-0.000860291,0.002993939,0.059015873,0.105050842,0.061177381,0.035180802,0.162634968,,0.035180802,,,0.055780127
29.02.92,0.007342891,0.00647705,0.003705083,0.026888515,0.059084483,0.045266604,0.020949923,0.081436006,,0.020949923,,,0.036978731
31.03.92,-0.004062892,-0.002911856,-0.010923799,0.016964174,0.021671835,-0.004333119,-0.0360515,0.044632304,,-0.0360515,,,-0.02330065
30.04.92,0.003886587,0.009157211,0.007543285,0.003089643,0.009521238,0.023216738,0.025142918,0.00384333,,0.025142918,,,-0.004966878
31.05.92,-0.004949193,0.017593167,0.018621379,0.009072125,-0.024955241,0.03304636,-0.001334714,-0.044111287,,-0.001334714,,,-0.037104552
30.06.92,-0.001418566,0.013790722,0.010464093,-0.040600025,-0.089909866,-0.025985728,-0.087945775,-0.162640996,,-0.087945775,,,-0.040839373
31.07.92,0.010414922,0.019465373,0.018279626,0.017347255,-0.025424806,-0.022708623,-0.037912264,-0.030568353,,-0.037912264,,,-0.000165211
31.08.92,0.005429085,0.010823896,0.012177587,-0.015872569,-0.058211282,-0.024782052,-0.022237169,-0.094450207,,-0.022237169,,,-0.092001904
30.09.92,0.030700205,0.018938926,0.014235381,0.012984889,-0.005992423,0.058668854,-0.02781393,-0.015755269,,-0.02781393,,,0.00107656
31.10.92,0.025584541,0.00736348,0.015267247,0.032067685,0.128250772,0.016102774,0.086790985,0.162612368,,0.086790985,,,0.082170905
30.11.92,0.00813915,0.001747564,0.007701021,-0.003253554,0.028075552,-0.000776855,0.060796336,0.030271811,,0.060796336,,,0.026105015
31.12.92,0.019299983,0.015476263,0.020543805,0.023584452,0.039601628,0.085659579,0.027622036,0.047988417,,0.027622036,,,0.015119344
31.01.93,0.013164909,0.018220607,0.013819086,0.012702419,0.025365752,0.004775922,0.018294308,0.019430097,,0.018294308,,,0.007219339
28.02.93,0.022571491,0.021063353,0.029645969,0.019893338,0.04629764,0.01744506,0.051767156,0.043509353,,0.051767156,,,0.018217278
31.03.93,0.015151222,0.001661533,0.009717792,0.018412173,0.001206213,0.041571193,0.035856782,0.011231443,,0.035856782,,,0.009357194
30.04.93,0.005556627,0.00535651,0.008328461,0.015133393,-0.01900236,-0.014511638,0.004175277,-0.018572662,,0.004175277,,,0.006380558
31.05.93,0.00499736,0.003975909,0.007978743,0.016853358,0.007254775,0.061762538,0.011311479,0.015781235,,0.011311479,,,0.044415476
30.06.93,0.01059324,0.022939784,0.026569747,0.027125191,0.081950702,0.064309992,0.056502924,0.09244906,,0.056502924,,,0.073052395
31.07.93,0.009668378,0.010672652,0.01562489,0.019396304,0.021126299,0.004774704,0.028880609,0.033993835,,0.028880609,,,0.067668899
31.08.93,0.007447588,0.021561073,0.021691065,0.053703834,0.028188651,0.040456915,0.01767995,0.053610438,,0.01767995,,,-0.105598285
30.09.93,0.005786926,0.00721738,0.00145329,0.022677039,-0.011713488,-0.001823685,-0.052382424,0.000605316,,-0.052382424,,,-0.079475066
31.10.93,0.012917451,0.010426565,0.011830508,0.050782261,0.084423639,0.093150226,0.067799189,0.124180514,,0.067799189,,,0.077153247
30.11.93,0.004245069,0.001908842,0.003864059,0.023704416,0.030255252,0.017183903,-0.04658074,0.053664612,,-0.04658074,,,0.013874557
